#CODE;RUSSIAN;x
TITLE_MADE_PRIMARY_LOG;§Y$CHAR$§! заявил[From.GetEndA], что §Y$TITLE$§! - теперь основной титул.;x
LOADSHIP_UNIT_FAILDESC;Нет флотов достаточно больших, чтобы перевезти армию;x
LOADSHIP_UNIT_FAILDESC2;Нельзя погрузить на корабль отступающуюся или участвующую в бою армию;x
holding_large_feast;Проведение большого праздника;x
high_taxes;Высокие налоги;x
title_master_of_the_horse_desc;Эта должность уходит корнями во времена Римской республики, в ту эпоху, когда лошадь является символом власти. Большую часть времени Конюший проводит среди лошадей, а на его плечи ложится ответственность за содержание конюшен правителя в надлежащем виде.;x
title_master_of_the_hunt_desc;В наше время охота - единственная возможность в мирной жизни продемонстрировать искусство верховой езды и боевое мастерство, поэтому должность Ловчего очень престижна.;x
title_master_of_the_hounds_desc;На любой охоте этот человек незаменим. Псарь отвечает за собак правителя, а значит от него зависит успех всего мероприятия. Потому должность эта престижна и почётна.;x
title_high_almoner_desc;Раздача милостыни является неотъемлемой частью правления и религиозных обрядов. Ответственный за это человек очень важен.;x
title_seneschal_desc;Изначально был ответственным за организацию праздников и пиршеств. Теперь большая часть обязанностей передана в руки его подчиненных, но ключевая роль, делающая должность престижной, сохранилась за Сенешалем.;x
LOADING_TIP_3;Щелкните правой кнопкой мыши на владении в Вашей области, чтобы открыть меню быстрого доступа к нему.;x
RAISE_NO_TROOPS_ALIVE;Больше не осталось войск для мобилизации;x
RAISE_NO_SHIPS_ALIVE;Больше не осталось кораблей для мобилизации;x
overthrow_ruler_no_calls_desc;§Y$CLAIMANT$§! поднимает восстание после того, как §Y$TARGET$§! проваливает попытку ареста.;x
CB_NAME_OVERTHROWRULER_NC;Свержение правителя;x
WAR_NAME_OVERTHROWRULER_NC;$ORDER$Восстание против власти правителя по имени $DEFENDER$;x
holding_summer_fair;Проведение летней ярмарки;x
teenage_infatuation;Подростковая влюбленность;x
lovers_retreat;Любовное гнёздышко;x
lovers_entertainment;Развлечения от моего любовника;x
childhood_sweetheart;Друг детства;x
love_scorned;Отвергнутая любовь;x
#EVTDESC64010;[lover.GetSheHeCap] выглядит так забавно... а [lover.GetHersHis] красота... Мне кажется, что я влюбляюсь в н[lover.GetHersHis].;x
#EVTOPTA64010;Я подойду и поговорю с н[lover.GetEyIm].;x
EVTTOOLTIPA64011;[Root.GetFirstName] и [This.GetFirstName] прекрасно проведут время вместе;x
EVTTOOLTIPB64011;[This.GetFirstName] отвергнет Вас;x
#EVTOPTB64010;Ээ... ладно... может в другой раз.;x
EVTDESC64011;Где я ни оказываюсь, [From.GetTitledFirstName] постоянно ходит за мной по пятам, но, похоже, [From.GetHersHis] застенчивость не даёт [From.GetHerHim] заговорить со мной. И вот я читаю в библиотеке в полном одиночестве, а [From.GetSheHe] набирается наконец смелости заговорить со мной.;x
