#CODE;RUSSIAN;x
chinese_grace_send_gift;Послать подарок;x
chinese_grace_send_gift_desc;§Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! получит денежный дар.;x
EVTOPTA_JD_20024;Рад[Root.GetEndA] угодить [From.Offmap.Ruler.GetEmpressEmperorCapDAT].;x
EVTDESC_JD_20024;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] с благодарностью принял[From.Offmap.Ruler.GetEndA] Ваш дар, и не забудет о щедрости династии [Root.GetOnlyDynastyName].;x
chinese_grace_send_gift_allow_tt;Убедитесь, что НЕ посылали подарок §Y[Root.Offmap.Ruler.GetShortChineseEmperorNameDAT]§! в последние 15 лет;x
EVTOPTA_JD_20026;Да будет мир между нашими династиями.;x
EVTDESC_JD_20026;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] решил[From.Offmap.Ruler.GetEndA], что наши народы не должны воевать. [From.Offmap.Ruler.GetHersHisCap] бесконечное милосердие и мудрость - пример для всех нас.;x
chinese_grace_peace_deal_allow_tt;Убедитесь, что НЕ заключали пакт о ненападении с §Yимперией [Root.Offmap.GetShortName]§! и её §Yнаместни[Root.Offmap.Governor.GetTseyKom]§!\n;x
chinese_grace_peace_deal;Попросить о мирном соглашении;x
chinese_grace_peace_deal_effect_tt;\nПока действует мирное соглашение, §Y[Root.Offmap.GetFullName]§! и §Y[Root.Offmap.GovernorTitle.GetName]§! не будут объявлять Вам войну. Это продлится §Y50§! лет или до тех пор, пока династия [Root.Offmap.Ruler.GetOnlyDynastyName] не падёт.;x
chinese_grace_become_tributary;Стать сателлитом Империи;x
chinese_grace_become_tributary_allow_governor_neighbor_tt;[Root.PrimaryTitle.GetFullName] граничит с любым из округов Вашей страны\n;x
chinese_grace_become_tributary_allow_tributary_neighbor_tt;Любой из округов Вашей страны граничит с государством, зависимым от империи [Root.Offmap.GetShortName]\n;x
chinese_grace_become_tributary_allow_eastern_border_tt;Любой из округов Вашей страны соседствует с Восточной границей карты\n;x
chinese_grace_become_tributary_allow_india_tt;Любой из округов находится на берегу Индии\n;x
EVTDESC_JD_20028;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] шлёт свои искренние пожелания и принимает Вашу клятву верности. Да будет связь между нашими народами крепкой и долгой.;x
EVTOPTA_JD_20028;Рад[Root.GetEndA] служить [From.Offmap.Ruler.GetEmpressEmperorCapDAT].;x
chinese_grace_become_tributary_allow_suzerain_tt;Убедитесь, что уже НЕ являетесь данником кого-то другого\n;x
jd_master_engineer;Главный инженер;x
jd_master_engineer_desc;Эт[GetEtaEtot] [GetAgedPerson] - кладезь теоретических познаний, который использует их для разработки всевозможных конструкций, а также инструментов, необходимых для их создания.;x
jd_administrator;Учёный бюрократ;x
jd_administrator_desc;Эт[GetEtaEtot] [GetAgedPerson] отлично подходит, чтобы распределять и использовать ресурсы наиболее эффективным образом.;x
EVTDESC_JD_20030;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] в своей безграничной щедрости решил[From.Offmap.Ruler.GetEndA] отправить к Вам учёного-бюрократа из числа своих придворных, и надеется, что [chinese_administrator.GetDynName] хорошо послужит Вам.;x
EVTOPTA_JD_20030_TT;§Y[chinese_administrator.GetDynName]§! прибудет к Вашему двору.;x
title_administrator_modifier_tt;Должен быть пройдет императорский экзамен в Китае на получение академической степени;x
employing_jd_administrator;Найм учёного-бюрократа;x
employing_jd_administrator_desc;Эт[GetEtaEtot] [GetAgedPerson] нанял[GetEndA] китайского учёного-бюрократа, который помогает с управлением строительством.;x
title_administrator;Учёный-бюрократ;x
chinese_administrator;Пригласить учёного-бюрократа;x
chinese_administrator_effect_tt;Учёный-бюрократ прибудет к Вашему двору.\n;x
china_offmap_boon_decisions_enabled_trigger_cd_tt;Убедитесь, что НЕ просили дары у §Y[Root.Offmap.Ruler.GetShortChineseEmperorNameGEN]§! в последний год\n;x
china_offmap_tribute_decisions_enabled_trigger_cd_tt;Убедитесь, что НЕ платили дань §Y[Root.Offmap.Ruler.GetShortChineseEmperorNameDAT]§! в последний год\n;x
china_boon_available_tt;Убедитесь, что §Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! НЕ посылал[Root.Offmap.Ruler.GetEndA] Вам дары в течение последнего года;x
china_tribute_available_tt;Убедитесь, что выплата дани §Y[Root.Offmap.Ruler.GetShortChineseEmperorNameDAT]§! в настоящий момент доступна.;x
peace_deal_with_china;Мирный договор с Китаем;x
peace_deal_with_china_desc;Китайская империя не будет нападать на этого правителя, пока действует мирный договор.;x
chinese_master_engineer;Пригласить главного инженера;x
chinese_administrator_allow_tt;Убедитесь, что уже НЕ наняли учёного-бюрократа;x
chinese_master_engineer_allow_tt;Убедитесь, что НЕ нанимали главного инженера;x
chinese_master_engineer_effect_tt;Главный инженер прибудет к Вашему двору. Когда он прибудет, начнёт строительство сооружений и механизмов в Ваших личных землях, которые дают бонус к экономике, военной сфере и технологиям.;x
title_master_engineer;Главный инженер;x
title_master_engineer_desc;Мастер-инженер построит чудеса китайской изобретательности во всех Ваших личных владениях, такие как сухие доки и доменные печи.;x
EVTDESC_JD_20032;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] в своей безграничной щедрости решил[From.Offmap.Ruler.GetEndA] отправить к Вам одного из своих лучших инженеров, и надеется, что [chinese_master_engineer.GetDynName] хорошо послужит Вам.;x
EVTOPTA_JD_20032_TT;§Y[chinese_master_engineer.GetDynName]§! прибудет к Вашему двору.;x
title_master_engineer_modifier_tt;Нужно быть китайским главным инженером;x
EVTDESC_JD_20034;Главный инженер §Y[From.GetDynName]§! построил[From.GetEndA] бумажную фабрику в округе §Y[jd_build_province.GetName]§!.;x
EVTDESC_JD_20035;Главный инженер §Y[From.GetDynName]§! основал[From.GetEndA] гильдию пиротехников в округе §Y[jd_build_province.GetName]§!.;x
EVTDESC_JD_20036;Главный инженер §Y[From.GetDynName]§! построил[From.GetEndA] сухие доки в округе §Y[jd_build_province.GetName]§!.;x
EVTDESC_JD_20037;Главный инженер §Y[From.GetDynName]§! построил[From.GetEndA] административный аванпост в округе §Y[jd_build_province.GetName]§!.;x
EVTDESC_JD_20038;Главный инженер §Y[From.GetDynName]§! построил[From.GetEndA] доменные печи в округе §Y[jd_build_province.GetName]§!.;x
jd_paper_mill;Бумажная фабрика;x
jd_paper_mill_desc;На этой фабрике производят бумагу, дешёвый и лёгкий материал, на котором можно писать что-либо от стихотворений до официальных документов.;x
jd_fireworks_guild;Гильдия пиротехников;x
jd_fireworks_guild_desc;Искусные ремесленники пиротехнических гильдий создают субстанцию, которая восхищает знать на экстравагантных праздниках и одновременно вселяет страх в сердца врагов своего обладателя.;x
jd_dry_docks;Сухие доки;x
jd_dry_docks_desc;Сухие доки в порту этой провинции значительно облегчают строительство, техническое обслуживание и ремонт судов.;x
jd_administrative_outpost;Административный аванпост;x
jd_administrative_outpost_desc;Образованный бюрократ и его помощники создали здесь аванпост, управляя местными делами в эффективном китайском стиле.;x
jd_blast_furnace;Доменные печи;x
jd_blast_furnace_desc;Китайские доменные печи, построенные здесь, обеспечивают огромное количество железа отличного качества.;x
